event_id,start_page_event,end_page_event,page_event_number,line,narrative_status,chronology,chronology_type,PresentMentioned,character_id,given_names,gender_character,family_name_character,aka,book_id,title_of_book,title_of_chapter,author_s,family_name_author,given_name_s,gender_author,birth_date,text_id,place_textual,text_place_name,text,place_modality,place_mapped,ontology,place_name,location_mappable,locational_certainty,additional_equivalent_names
490,67,67,2,"""Look Fatehdina, how very few misri shops",Told,18,Sequential,Mentioned,372,Sukhi,Female,Part of group that travelled from Lahore,NA,35,Stories about the Partition of India,The Owner of Rubble,253,Rakesh,Mohan,Male,1925-01-08192518,361,402,Misri Bazaar,361,Public,403,Imported,Misri Bazaar,pointPOINT(74.873173 31.618777),1. High confidence,NA
490,67,67,2,"""Look Fatehdina, how very few misri shops",Told,18,Sequential,Mentioned,2338,Unnamed,Male,Panwallah,NA,35,Stories about the Partition of India,The Owner of Rubble,253,Rakesh,Mohan,Male,1925-01-08192518,361,402,Misri Bazaar,361,Public,403,Imported,Misri Bazaar,pointPOINT(74.873173 31.618777),1. High confidence,NA
955,120,121,4,"The Sikh asked her, ""Are you planning",Third-person,13,Sequential,Mentioned,941,Unnamed,Male,Brother of Suraiya who has gone to Lahore,Mamu,35,Stories about the Partition of India,Getting Even,916,Ajneya,S.H Vatsayan,Male,NA,915,917,Train compartment,915,Public,NA,Imported,NA,NA,NA,NA
955,120,121,4,"The Sikh asked her, ""Are you planning",Third-person,13,Sequential,Mentioned,934,Zubeida,Female,Elder child of Suraiya,NA,35,Stories about the Partition of India,Getting Even,916,Ajneya,S.H Vatsayan,Male,NA,915,917,Train compartment,915,Public,NA,Imported,NA,NA,NA,NA
955,120,121,4,"The Sikh asked her, ""Are you planning",Third-person,13,Sequential,Mentioned,938,Abid,Male,Younger child of Suraiya,NA,35,Stories about the Partition of India,Getting Even,916,Ajneya,S.H Vatsayan,Male,NA,915,917,Train compartment,915,Public,NA,Imported,NA,NA,NA,NA
2109,208,208,1,I recalled what the Old Jat,First-person,64,Sequential,Mentioned,1731,Young Jat's Father,Male,Jat Family,NA,35,Stories about the Partition of India,Weeds,1717,Virk,Kulwant Singh Virk,Male,NA,1716,1718,Pakistan,1716,Public,69,Imported,Pakistan,pointPOINT(69.345116 30.375321),1. High confidence,NA
2108,207,208,6,I sat down on the cot,First-person,62,Sequential,Mentioned,1769,Numbredar's Sister,Female,Numbredar's Family,Numbredar's Wife's Sister-In-law,35,Stories about the Partition of India,Weeds,1717,Virk,Kulwant Singh Virk,Male,NA,1716,1723,Desolate and Ruined Village: The House,1716,Private,69,Invented,Pakistan,pointPOINT(69.345116 30.375321),1. High confidence,NA
2103,207,207,1,I understood. She wasn't living alone,First-person,58,Sequential,Mentioned,1766,Man of the House,Male,Unknown,NA,35,Stories about the Partition of India,Weeds,1717,Virk,Kulwant Singh Virk,Male,NA,1716,1723,Desolate and Ruined Village: The House,1716,Private,69,Invented,Pakistan,pointPOINT(69.345116 30.375321),1. High confidence,NA
2337,166,166,4,"""Ever since that mussalla has entered...",Told,66,Continuous,Mentioned,1213,Amar Kaur,Female,Singh,NA,35,Stories about the Partition of India,Parmeshwar Singh,1200,Qasmi,Ahmad Nadeem,Male,1916-11-2019161120,1202,1240,Parmeshwar Singh's House,1202,Private,250,Invented,Amritsar,pointPOINT(74.872264 31.633979),1. High confidence,NA
2337,166,166,4,"""Ever since that mussalla has entered...",Told,66,Continuous,Mentioned,1198,Kartarey,Male,Akhtar,NA,35,Stories about the Partition of India,Parmeshwar Singh,1200,Qasmi,Ahmad Nadeem,Male,1916-11-2019161120,1202,1240,Parmeshwar Singh's House,1202,Private,250,Invented,Amritsar,pointPOINT(74.872264 31.633979),1. High confidence,NA
2337,166,166,4,"""Ever since that mussalla has entered...",Told,66,Continuous,Mentioned,1208,Parmeshwar Singh,Male,Singh,Parmo,35,Stories about the Partition of India,Parmeshwar Singh,1200,Qasmi,Ahmad Nadeem,Male,1916-11-2019161120,1202,1240,Parmeshwar Singh's House,1202,Private,250,Invented,Amritsar,pointPOINT(74.872264 31.633979),1. High confidence,NA
1589,167,167,3,Both of them would then leave,Third-person,70,Continuous,Mentioned,1211,Kartar Singh,Male,Singh,"Kartara, Kartarey",35,Stories about the Partition of India,Parmeshwar Singh,1200,Qasmi,Ahmad Nadeem,Male,1916-11-2019161120,1202,1240,Parmeshwar Singh's House,1202,Private,250,Invented,Amritsar,pointPOINT(74.872264 31.633979),1. High confidence,NA
2201,228,228,2,Tomorrow these need to be taken,Third-person,102,Prospective,Mentioned,1816,Pora,Male,Gossain,NA,35,Stories about the Partition of India,The Champion of The People,1732,Bhaduri,Satinath,Male,NA,1730,1879,Pora Gossain's house,1730,Private,1750,Invented,Nagar,pointPOINT(87.773874 25.548312),1. High confidence,NA
2200,228,228,2,Tomorrow these need to be taken,Third-person,101,Prospective,Mentioned,1816,Pora,Male,Gossain,NA,35,Stories about the Partition of India,The Champion of The People,1732,Bhaduri,Satinath,Male,NA,1730,1879,Pora Gossain's house,1730,Private,1750,Invented,Nagar,pointPOINT(87.773874 25.548312),1. High confidence,NA
2196,227,227,5,Munimji occupies the camps of the,Third-person,99,Sequential,Mentioned,1820,Haji,Male,Ijaradar of the Aruakhoa market,Haji Sahib / Ijaradar,35,Stories about the Partition of India,The Champion of The People,1732,Bhaduri,Satinath,Male,NA,1730,1871,Camps on the Pakistan side of the bridge,1730,Liminal,1750,Imported,Nagar,pointPOINT(87.773874 25.548312),1. High confidence,NA
2172,224,224,2,Even at the time when the,Third-person,1,Continuous,Mentioned,1842,Irfan,Male,Darpan Singh's father's servant,NA,35,Stories about the Partition of India,The Champion of The People,1732,Bhaduri,Satinath,Male,NA,1730,1876,Makeshift platforms,1730,Public,1750,Invented,Nagar,pointPOINT(87.773874 25.548312),1. High confidence,NA
2170,223,224,6,As soon as they are told,Third-person,76,Sequential,Mentioned,1820,Haji,Male,Ijaradar of the Aruakhoa market,Haji Sahib / Ijaradar,35,Stories about the Partition of India,The Champion of The People,1732,Bhaduri,Satinath,Male,NA,1730,1739,Purnea,1730,Public,1740,Imported,Purnea,pointPOINT(87.475255 25.777139),1. High confidence,Purnia
2156,221,221,2,Sirilal wants to know if all the Viceroy's,Third-person,65,Sequential,Mentioned,1851,Misrilal,Male,Carter,NA,35,Stories about the Partition of India,The Champion of The People,1732,Bhaduri,Satinath,Male,NA,1730,1749,Nagar,1730,Public,1750,Imported,Nagar,pointPOINT(87.773874 25.548312),1. High confidence,NA
2156,221,221,2,Sirilal wants to know if all the Viceroy's,Third-person,65,Sequential,Mentioned,1805,Munim,Male,Local agent of Johurmal Dokania,Munim Sahib / Munimji,35,Stories about the Partition of India,The Champion of The People,1732,Bhaduri,Satinath,Male,NA,1730,1749,Nagar,1730,Public,1750,Imported,Nagar,pointPOINT(87.773874 25.548312),1. High confidence,NA
2156,221,221,2,Sirilal wants to know if all the Viceroy's,Third-person,65,Sequential,Mentioned,1809,Unnamed,Male,Viceroy,NA,35,Stories about the Partition of India,The Champion of The People,1732,Bhaduri,Satinath,Male,NA,1730,1749,Nagar,1730,Public,1750,Imported,Nagar,pointPOINT(87.773874 25.548312),1. High confidence,NA
2154,220,221,4,"In spite of the hectic days, people",Third-person,63,Sequential,Mentioned,1805,Munim,Male,Local agent of Johurmal Dokania,Munim Sahib / Munimji,35,Stories about the Partition of India,The Champion of The People,1732,Bhaduri,Satinath,Male,NA,1730,1749,Nagar,1730,Public,1750,Imported,Nagar,pointPOINT(87.773874 25.548312),1. High confidence,NA
2151,220,220,1,"""Couldn't ever find the heart to slice",Told,36,Sequential,Mentioned,1846,Unnamed,Female,Irfan's aunt,NA,35,Stories about the Partition of India,The Champion of The People,1732,Bhaduri,Satinath,Male,NA,1730,2140,Darpan Singh's house,1730,Private,NA,Invented,NA,NA,NA,NA
2148,219,219,5,Haji Sahib can see the Congress flag,Third-person,59,Sequential,Mentioned,1827,Unnamed,Male,Rajbanshis,NA,35,Stories about the Partition of India,The Champion of The People,1732,Bhaduri,Satinath,Male,NA,1730,1790,Haji Sahib's office,1730,Private,1736,Invented,Gopalpur,pointPOINT(87.643314 25.803596),2. Probable location,NA
2144,219,219,1,"""And the rice-searchers on both sides",Told,55,Sequential,Mentioned,1820,Haji,Male,Ijaradar of the Aruakhoa market,Haji Sahib / Ijaradar,35,Stories about the Partition of India,The Champion of The People,1732,Bhaduri,Satinath,Male,NA,1730,1794,Bridge over Nagar,1730,Public,1750,Imported,Nagar,pointPOINT(87.773874 25.548312),1. High confidence,NA
2142,218,218,4,"""Have you noticed,"" the munim asks Saoji",Third-person,53,Sequential,Mentioned,1820,Haji,Male,Ijaradar of the Aruakhoa market,Haji Sahib / Ijaradar,35,Stories about the Partition of India,The Champion of The People,1732,Bhaduri,Satinath,Male,NA,1730,1786,Mushar Sao's store: Courtyard,1730,Liminal,1736,Invented,Gopalpur,pointPOINT(87.643314 25.803596),2. Probable location,NA
2139,218,218,2,Darpan Singh's father slaps his wizened,Third-person,51,Sequential,Mentioned,1820,Haji,Male,Ijaradar of the Aruakhoa market,Haji Sahib / Ijaradar,35,Stories about the Partition of India,The Champion of The People,1732,Bhaduri,Satinath,Male,NA,1730,2140,Darpan Singh's house,1730,Private,NA,Invented,NA,NA,NA,NA
1998,217,217,2,A stream of people throng Munjimji's,Third-person,46,Sequential,Mentioned,1810,Mushar,Male,Owns a food store in the Aruakhoa market,Saoji / Mushar Sao,35,Stories about the Partition of India,The Champion of The People,1732,Bhaduri,Satinath,Male,NA,1730,1797,Munimji's camp,1730,Public,1750,Invented,Nagar,pointPOINT(87.773874 25.548312),1. High confidence,NA
1971,214,214,3,Haji Sahib continues placating the crowd,Third-person,31,Sequential,Mentioned,1809,Unnamed,Male,Viceroy,NA,35,Stories about the Partition of India,The Champion of The People,1732,Bhaduri,Satinath,Male,NA,1730,1790,Haji Sahib's office,1730,Private,1736,Invented,Gopalpur,pointPOINT(87.643314 25.803596),2. Probable location,NA
1969,214,214,2,Qasim and Achhimaddi feel a stab of panic,Third-person,30,Sequential,Mentioned,1805,Munim,Male,Local agent of Johurmal Dokania,Munim Sahib / Munimji,35,Stories about the Partition of India,The Champion of The People,1732,Bhaduri,Satinath,Male,NA,1730,1790,Haji Sahib's office,1730,Private,1736,Invented,Gopalpur,pointPOINT(87.643314 25.803596),2. Probable location,NA
1966,214,214,1,Qasim finds that there is already a crowd,Third-person,29,Sequential,Mentioned,1805,Munim,Male,Local agent of Johurmal Dokania,Munim Sahib / Munimji,35,Stories about the Partition of India,The Champion of The People,1732,Bhaduri,Satinath,Male,NA,1730,1790,Haji Sahib's office,1730,Private,1736,Invented,Gopalpur,pointPOINT(87.643314 25.803596),2. Probable location,NA
1957,213,213,2,"While invoking the deity, he shoots a",Third-person,25,Sequential,Mentioned,1819,Asghar,Male,Ali,NA,35,Stories about the Partition of India,The Champion of The People,1732,Bhaduri,Satinath,Male,NA,1730,1786,Mushar Sao's store: Courtyard,1730,Liminal,1736,Invented,Gopalpur,pointPOINT(87.643314 25.803596),2. Probable location,NA
1949,213,213,1,Pora Gossain of Bajargaon fights,Third-person,24,Sequential,Mentioned,1809,Unnamed,Male,Viceroy,NA,35,Stories about the Partition of India,The Champion of The People,1732,Bhaduri,Satinath,Male,NA,1730,1786,Mushar Sao's store: Courtyard,1730,Liminal,1736,Invented,Gopalpur,pointPOINT(87.643314 25.803596),2. Probable location,NA
1943,212,212,4,The shop-keepers sigh in relief,Third-person,22,Sequential,Mentioned,1809,Unnamed,Male,Viceroy,NA,35,Stories about the Partition of India,The Champion of The People,1732,Bhaduri,Satinath,Male,NA,1730,1786,Mushar Sao's store: Courtyard,1730,Liminal,1736,Invented,Gopalpur,pointPOINT(87.643314 25.803596),2. Probable location,NA
1925,209,210,7,"Munim Sahib, the local agent of Johurmal",Third-person,10,Sequential,Mentioned,1806,Johurmal,Male,Dokania,NA,35,Stories about the Partition of India,The Champion of The People,1732,Bhaduri,Satinath,Male,NA,1730,1774,Sudhani depot,1730,Liminal,1767,Invented,Sudhani,pointPOINT(87.882713 25.726934),1. High confidence,NA
1630,6,173,174,Parmeshwar Singh was startled by the,Third-person,111,Sequential,Mentioned,1211,Kartar Singh,Male,Singh,"Kartara, Kartarey",35,Stories about the Partition of India,Parmeshwar Singh,1200,Qasmi,Ahmad Nadeem,Male,1916-11-2019161120,1202,1240,Parmeshwar Singh's House,1202,Private,250,Invented,Amritsar,pointPOINT(74.872264 31.633979),1. High confidence,NA
1632,174,174,2,"""No, my son, I will certainly take you...""",Third-person,113,Sequential,Mentioned,1204,Akhtar's Mother,Female,Unnamed,NA,35,Stories about the Partition of India,Parmeshwar Singh,1200,Qasmi,Ahmad Nadeem,Male,1916-11-2019161120,1202,1245,The Village,1202,Public,250,Invented,Amritsar,pointPOINT(74.872264 31.633979),1. High confidence,NA
1613,171,171,3,Parmeshwar Singh ran out of the,First-person,94,Sequential,Mentioned,1198,Kartarey,Male,Akhtar,NA,35,Stories about the Partition of India,Parmeshwar Singh,1200,Qasmi,Ahmad Nadeem,Male,1916-11-2019161120,1202,1247,The Village: Sugar-Cane Fields,1202,Public,250,Invented,Amritsar,pointPOINT(74.872264 31.633979),1. High confidence,NA
1612,171,171,2,"One day, Parmeshwar Singh came home",Third-person,93,Sequential,Mentioned,1198,Kartarey,Male,Akhtar,NA,35,Stories about the Partition of India,Parmeshwar Singh,1200,Qasmi,Ahmad Nadeem,Male,1916-11-2019161120,1202,1240,Parmeshwar Singh's House,1202,Private,250,Invented,Amritsar,pointPOINT(74.872264 31.633979),1. High confidence,NA
1590,167,167,4,Akhtar wept for his mother for,Third-person,71,Sequential,Mentioned,1204,Akhtar's Mother,Female,Unnamed,NA,35,Stories about the Partition of India,Parmeshwar Singh,1200,Qasmi,Ahmad Nadeem,Male,1916-11-2019161120,1202,1240,Parmeshwar Singh's House,1202,Private,250,Invented,Amritsar,pointPOINT(74.872264 31.633979),1. High confidence,NA
1588,167,167,2,Parmeshwar Singh's wife used to feel,Third-person,69,Sequential,Mentioned,1211,Kartar Singh,Male,Singh,"Kartara, Kartarey",35,Stories about the Partition of India,Parmeshwar Singh,1200,Qasmi,Ahmad Nadeem,Male,1916-11-2019161120,1202,1240,Parmeshwar Singh's House,1202,Private,250,Invented,Amritsar,pointPOINT(74.872264 31.633979),1. High confidence,NA
1582,165,165,4,"A middle-aged neighbour said, ""Why...""",Third-person,62,Sequential,Mentioned,1198,Kartarey,Male,Akhtar,NA,35,Stories about the Partition of India,Parmeshwar Singh,1200,Qasmi,Ahmad Nadeem,Male,1916-11-2019161120,1202,1245,The Village,1202,Public,250,Invented,Amritsar,pointPOINT(74.872264 31.633979),1. High confidence,NA
1574,164,164,2,"Suddenly, Parmeshwar Singh let out such",Third-person,56,Sequential,Mentioned,1198,Kartarey,Male,Akhtar,NA,35,Stories about the Partition of India,Parmeshwar Singh,1200,Qasmi,Ahmad Nadeem,Male,1916-11-2019161120,1202,1240,Parmeshwar Singh's House,1202,Private,250,Invented,Amritsar,pointPOINT(74.872264 31.633979),1. High confidence,NA
1570,163,163,3,"Akhtar, who had till then been",Third-person,52,Sequential,Mentioned,1204,Akhtar's Mother,Female,Unnamed,NA,35,Stories about the Partition of India,Parmeshwar Singh,1200,Qasmi,Ahmad Nadeem,Male,1916-11-2019161120,1202,1240,Parmeshwar Singh's House,1202,Private,250,Invented,Amritsar,pointPOINT(74.872264 31.633979),1. High confidence,NA
1551,160,160,3,"The Sikhs began to laugh, but",Third-person,40,Sequential,Mentioned,1211,Kartar Singh,Male,Singh,"Kartara, Kartarey",35,Stories about the Partition of India,Parmeshwar Singh,1200,Qasmi,Ahmad Nadeem,Male,1916-11-2019161120,1202,1239,15 miles from the border: surrounding fields,1202,Public,NA,Invented,NA,NA,NA,NA
1550,160,160,2,Akhtar felt his mouth go dry.,Third-person,39,Sequential,Mentioned,1204,Akhtar's Mother,Female,Unnamed,NA,35,Stories about the Partition of India,Parmeshwar Singh,1200,Qasmi,Ahmad Nadeem,Male,1916-11-2019161120,1202,1239,15 miles from the border: surrounding fields,1202,Public,NA,Invented,NA,NA,NA,NA
2334,159,159,2,A hue and cry was raised. People,Third-person,31,Sequential,Mentioned,1203,Akhtar,Male,Unnamed,Kartarey,35,Stories about the Partition of India,Parmeshwar Singh,1200,Qasmi,Ahmad Nadeem,Male,1916-11-2019161120,1202,1234,Caravan On The Road To Pakistan,1202,Liminal,NA,Invented,NA,NA,NA,NA
966,2,2,1,I no longer have any relationship,First-person,1,Sequential,Mentioned,71,Unnamed,Female,Mother of Narrator,NA,35,Stories about the Partition of India,Separated from the Flock,34,Ashraf,Syed Mohammed,Male,1957-07-08195778,37,199,U.P.,37,Public,65,Imported,U.P.,pointPOINT(80.946159 26.846709),1. High confidence,Uttar Pradesh
2331,200,201,5,"Elated by his success, Nasru exclaimed",Third-person,46,Sequential,Mentioned,2207,Moolan,Female,Unnamed,Tai,35,Stories about the Partition of India,A Holy War,2205,Yashpal,NA,Male,NA,2204,2260,Fazzay's shop,2204,Liminal,2258,Invented,"Sayyidmittha Bazaar, Lahore",pointPOINT(74.313464 31.582566),1. High confidence,NA
2327,200,200,1,Nasru was startled by the soft,Third-person,44,Sequential,Mentioned,2207,Moolan,Female,Unnamed,Tai,35,Stories about the Partition of India,A Holy War,2205,Yashpal,NA,Male,NA,2204,2260,Fazzay's shop,2204,Liminal,2258,Invented,"Sayyidmittha Bazaar, Lahore",pointPOINT(74.313464 31.582566),1. High confidence,NA
2326,199,200,3,When Fazzay and Nasru heard the siren,Third-person,43,Sequential,Mentioned,2253,Unnamed,Unknown,Unknown,Contingents of Soldiers,35,Stories about the Partition of India,A Holy War,2205,Yashpal,NA,Male,NA,2204,2260,Fazzay's shop,2204,Liminal,2258,Invented,"Sayyidmittha Bazaar, Lahore",pointPOINT(74.313464 31.582566),1. High confidence,NA
2325,199,199,2,He had even picked up a knife,Third-person,42,Sequential,Mentioned,2212,Fazzay,Male,Unnamed,Mama / the dyer,35,Stories about the Partition of India,A Holy War,2205,Yashpal,NA,Male,NA,2204,2263,Lohari Mandi,2204,Public,2264,Imported,Lohari Mandi (Lahore),pointPOINT(74.313418 31.579583),1. High confidence,NA
2324,199,199,1,"When, at last, Nasru did manage",Third-person,41,Sequential,Mentioned,2253,Unnamed,Unknown,Unknown,Contingents of Soldiers,35,Stories about the Partition of India,A Holy War,2205,Yashpal,NA,Male,NA,2204,2260,Fazzay's shop,2204,Liminal,2258,Invented,"Sayyidmittha Bazaar, Lahore",pointPOINT(74.313464 31.582566),1. High confidence,NA
2323,198,199,8,"Anxious and afraid, Fazzay waited",Third-person,40,Sequential,Mentioned,2213,Nasru,Male,Unnamed,Fazzay's son,35,Stories about the Partition of India,A Holy War,2205,Yashpal,NA,Male,NA,2204,2260,Fazzay's shop,2204,Liminal,2258,Invented,"Sayyidmittha Bazaar, Lahore",pointPOINT(74.313464 31.582566),1. High confidence,NA
2321,198,198,6,Fazzay became numb with fear,Third-person,38,Sequential,Mentioned,2213,Nasru,Male,Unnamed,Fazzay's son,35,Stories about the Partition of India,A Holy War,2205,Yashpal,NA,Male,NA,2204,2260,Fazzay's shop,2204,Liminal,2258,Invented,"Sayyidmittha Bazaar, Lahore",pointPOINT(74.313464 31.582566),1. High confidence,NA
2312,197,198,5,"That day, hordes of Muslim goondas",Third-person,32,Sequential,Mentioned,2314,Unnamed,Unknown,Unknown,Hindu shopkeepers of Sayyidmittha Bazaar,35,Stories about the Partition of India,A Holy War,2205,Yashpal,NA,Male,NA,2204,2257,Sayyidmittha Bazaar,2204,Public,2258,Imported,"Sayyidmittha Bazaar, Lahore",pointPOINT(74.313464 31.582566),1. High confidence,NA
2312,197,198,5,"That day, hordes of Muslim goondas",Third-person,32,Sequential,Mentioned,2248,Unnamed,Unknown,Unknown,Cloth Merchant,35,Stories about the Partition of India,A Holy War,2205,Yashpal,NA,Male,NA,2204,2257,Sayyidmittha Bazaar,2204,Public,2258,Imported,"Sayyidmittha Bazaar, Lahore",pointPOINT(74.313464 31.582566),1. High confidence,NA
2312,197,198,5,"That day, hordes of Muslim goondas",Third-person,32,Sequential,Mentioned,2250,Unnamed,Unknown,Unknown,Food merchants,35,Stories about the Partition of India,A Holy War,2205,Yashpal,NA,Male,NA,2204,2257,Sayyidmittha Bazaar,2204,Public,2258,Imported,"Sayyidmittha Bazaar, Lahore",pointPOINT(74.313464 31.582566),1. High confidence,NA
2313,197,197,4,On the morning of 13th August,Third-person,31,Sequential,Mentioned,2240,Sadhuram,Male,Unnamed,NA,35,Stories about the Partition of India,A Holy War,2205,Yashpal,NA,Male,NA,2204,2255,Gangu ki Gali,2204,Public,2256,Invented,"Gangu ki Gali, Lahore",pointPOINT(74.312859 31.580863),2. Probable location,NA
2313,197,197,4,On the morning of 13th August,Third-person,31,Sequential,Mentioned,2244,Unnamed,Unknown,Unknown,Families of Sadhuram and Jamunadas,35,Stories about the Partition of India,A Holy War,2205,Yashpal,NA,Male,NA,2204,2255,Gangu ki Gali,2204,Public,2256,Invented,"Gangu ki Gali, Lahore",pointPOINT(74.312859 31.580863),2. Probable location,NA
2313,197,197,4,On the morning of 13th August,Third-person,31,Sequential,Mentioned,2244,Unnamed,Unknown,Unknown,Families of Sadhuram and Jamunadas,35,Stories about the Partition of India,A Holy War,2205,Yashpal,NA,Male,NA,2204,2255,Gangu ki Gali,2204,Public,2256,Invented,"Gangu ki Gali, Lahore",pointPOINT(74.312859 31.580863),2. Probable location,NA
2309,197,197,1,"Before the riots began, Fazzay had",Third-person,13,Continuous,Mentioned,2238,Unnamed,Female,Unknown,Moolan Tai's third daughter,35,Stories about the Partition of India,A Holy War,2205,Yashpal,NA,Male,NA,2204,2255,Gangu ki Gali,2204,Public,2256,Invented,"Gangu ki Gali, Lahore",pointPOINT(74.312859 31.580863),2. Probable location,NA
2308,196,197,12,During those days of grave danger,Third-person,25.5,Sequential,Mentioned,2212,Fazzay,Male,Unnamed,Mama / the dyer,35,Stories about the Partition of India,A Holy War,2205,Yashpal,NA,Male,NA,2204,2262,Moolan Tai's house,2204,Private,2256,Invented,"Gangu ki Gali, Lahore",pointPOINT(74.312859 31.580863),2. Probable location,NA
2308,196,197,12,During those days of grave danger,Third-person,25.5,Sequential,Mentioned,2213,Nasru,Male,Unnamed,Fazzay's son,35,Stories about the Partition of India,A Holy War,2205,Yashpal,NA,Male,NA,2204,2262,Moolan Tai's house,2204,Private,2256,Invented,"Gangu ki Gali, Lahore",pointPOINT(74.312859 31.580863),2. Probable location,NA
2305,196,196,10,When the Hindus of the Gali began,Third-person,25,Sequential,Mentioned,2206,Unnamed,Unknown,Unknown,Hindu families in Gangu ki Gali,35,Stories about the Partition of India,A Holy War,2205,Yashpal,NA,Male,NA,2204,2262,Moolan Tai's house,2204,Private,2256,Invented,"Gangu ki Gali, Lahore",pointPOINT(74.312859 31.580863),2. Probable location,NA
2294,196,196,1,"Only a few days ago, he had pleaded",Third-person,19,Sequential,Mentioned,2223,Karamchand,Male,Unnamed,Hindu who confronts Fazzay / maliko / Badshahoh,35,Stories about the Partition of India,A Holy War,2205,Yashpal,NA,Male,NA,2204,2260,Fazzay's shop,2204,Liminal,2258,Invented,"Sayyidmittha Bazaar, Lahore",pointPOINT(74.313464 31.582566),1. High confidence,NA
2293,195,196,3,Nasru wasn't a calm person,Third-person,22,Sequential,Mentioned,2212,Fazzay,Male,Unnamed,Mama / the dyer,35,Stories about the Partition of India,A Holy War,2205,Yashpal,NA,Male,NA,2204,2260,Fazzay's shop,2204,Liminal,2258,Invented,"Sayyidmittha Bazaar, Lahore",pointPOINT(74.313464 31.582566),1. High confidence,NA
2293,195,196,3,Nasru wasn't a calm person,Third-person,22,Sequential,Mentioned,2206,Unnamed,Unknown,Unknown,Hindu families in Gangu ki Gali,35,Stories about the Partition of India,A Holy War,2205,Yashpal,NA,Male,NA,2204,2260,Fazzay's shop,2204,Liminal,2258,Invented,"Sayyidmittha Bazaar, Lahore",pointPOINT(74.313464 31.582566),1. High confidence,NA
2293,195,196,3,Nasru wasn't a calm person,Third-person,22,Sequential,Mentioned,2227,Unnamed,Unknown,Unknown,Other Muslims of the city (Lahore),35,Stories about the Partition of India,A Holy War,2205,Yashpal,NA,Male,NA,2204,2260,Fazzay's shop,2204,Liminal,2258,Invented,"Sayyidmittha Bazaar, Lahore",pointPOINT(74.313464 31.582566),1. High confidence,NA
2292,195,195,2,"But Karamchand's younger brother, Dharmchand",Third-person,21,Sequential,Mentioned,2223,Karamchand,Male,Unnamed,Hindu who confronts Fazzay / maliko / Badshahoh,35,Stories about the Partition of India,A Holy War,2205,Yashpal,NA,Male,NA,2204,2255,Gangu ki Gali,2204,Public,2256,Invented,"Gangu ki Gali, Lahore",pointPOINT(74.312859 31.580863),2. Probable location,NA
2292,195,195,2,"But Karamchand's younger brother, Dharmchand",Third-person,21,Sequential,Mentioned,2214,Ramesh,Male,Unnamed,Nasru's rival in singing,35,Stories about the Partition of India,A Holy War,2205,Yashpal,NA,Male,NA,2204,2255,Gangu ki Gali,2204,Public,2256,Invented,"Gangu ki Gali, Lahore",pointPOINT(74.312859 31.580863),2. Probable location,NA
2290,195,195,1,Where could he go now?,Third-person,20,Sequential,Mentioned,2217,Unnamed,Unknown,Unknown,Muslim shopkeepers of Sayyidmittha Bazaar,35,Stories about the Partition of India,A Holy War,2205,Yashpal,NA,Male,NA,2204,2255,Gangu ki Gali,2204,Public,2256,Invented,"Gangu ki Gali, Lahore",pointPOINT(74.312859 31.580863),2. Probable location,NA
2287,194,194,7,And now since the Muslim customers,Third-person,15,Sequential,Mentioned,2216,Unnamed,Unknown,Unknown,Muslim customers of Sayyidmittha Bazaar,35,Stories about the Partition of India,A Holy War,2205,Yashpal,NA,Male,NA,2204,2255,Gangu ki Gali,2204,Public,2256,Invented,"Gangu ki Gali, Lahore",pointPOINT(74.312859 31.580863),2. Probable location,NA
2286,194,194,6,By the end of July 1947,Third-person,14,Sequential,Mentioned,2215,Unnamed,Unknown,Unknown,Muslims who lived in Sayyidmittha Bazaar,35,Stories about the Partition of India,A Holy War,2205,Yashpal,NA,Male,NA,2204,2257,Sayyidmittha Bazaar,2204,Public,2258,Imported,"Sayyidmittha Bazaar, Lahore",pointPOINT(74.313464 31.582566),1. High confidence,NA
740,207,208,6,The prime minister had appealed to all,Third-person,34,Sequential,Mentioned,527,Indira,Female,Gandhi,NA,38,Savage Harvest,The Border,33,Sarna,Mohinder Singh,Male,19231923,40,438,Suchetgarh (Village in Ranbir Singh Pura Tehsil),40,Public,439,Imported,Suchetgarh Border Crossing,pointPOINT(74.676435 32.567225),1. High confidence,NA
726,205,205,1,Prabhdayal's son Tilak Raj was sharpening the,Third-person,28,Sequential,Mentioned,519,Ram,Female,Rakhi,NA,38,Savage Harvest,The Border,33,Sarna,Mohinder Singh,Male,19231923,40,463,Prabhdayal's House: Kitchen,40,Private,NA,Invented,NA,NA,NA,NA
725,204,204,3,"Reaching home, he fell back on to",Third-person,26,Sequential,Mentioned,519,Ram,Female,Rakhi,NA,38,Savage Harvest,The Border,33,Sarna,Mohinder Singh,Male,19231923,40,462,Prabhdayal's House: Courtyard,40,Private,NA,Invented,NA,NA,NA,NA
631,76,77,6,When he went back into the lane,Third-person,48,Sequential,Mentioned,398,Loku Pandit,Male,Resident who tied his buffalo to the rubble,NA,35,Stories about the Partition of India,The Owner of Rubble,253,Rakesh,Mohan,Male,1925-01-08192518,361,413,Abdul Gani's Lane,361,Public,406,Imported,Bansan Bazaar,pointPOINT(74.873739 31.618727),1. High confidence,Bansa wala Bazaar
